funding_total_usd,funding_rounds,age,is_tech,success
400000.0,1,11.0,1,0
50000000.0,1,14.0,1,1
315000.0,2,19.0,1,1
22500000.0,1,16.0,1,1
93846.0,1,15.0,0,0
100000.0,1,20.0,1,0
27000000.0,2,16.0,1,1
369311.0,2,16.0,1,1
1000000.0,1,18.0,0,0
5000000.0,1,19.0,1,0
1625584.53310503,2,12.0,1,0
234615.0,1,11.0,0,0
400000.0,1,16.0,1,0
35000000.0,1,22.0,1,0
11500000.0,2,24.0,0,1
1100000.0,2,16.0,1,1
2250000.0,1,13.0,1,1
12000000.0,1,22.0,1,1
3000000.0,1,22.0,1,1
5000000.0,1,20.0,0,1
1000000.0,1,31.0,1,0
12223336.0,4,19.0,0,0
66000000.0,4,17.0,0,1
10000000.0,2,17.0,1,1
70100000.0,3,22.0,1,1
5250000.0,1,26.0,0,1
1668447.0,1,16.0,1,0
4575400.0,2,14.0,0,1
4600000.0,1,22.0,0,1
25000.0,1,15.0,1,0
14500000.0,2,29.0,1,1
5400000.0,3,20.0,1,1
70000000.0,1,22.0,0,1
1322411.0,2,18.0,1,0
20000.0,1,16.0,1,0
300000.0,1,19.0,1,0
5000000.0,1,14.0,0,1
57794854.0,6,23.0,1,1
500000.0,1,15.0,1,0
50000000.0,1,23.0,1,1
100000.0,2,14.0,1,1
5100000.0,3,29.0,1,1
53491.0,1,13.0,0,0
8039920.0,1,54.0,0,1
23650000.0,6,19.0,0,1
10000.0,1,19.0,0,0
100000.0,1,17.0,1,0
150000.0,1,16.0,0,0
2500000.0,2,13.0,0,1
200000.0,1,21.0,0,1
27819986.0,3,33.0,1,1
13300.0,2,19.0,1,0
500000.0,1,17.0,0,0
2427823.0,1,19.0,1,0
7500000.0,1,18.0,0,1
7575000.0,3,18.0,0,0
20000000.0,1,31.0,0,1
1000000.0,1,14.0,0,0
96000000.0,6,21.0,1,1
83000000.0,2,29.0,1,1
12000000.0,1,27.0,1,1
50000.0,1,15.0,1,0
20000.0,2,17.0,0,0
137713.0,1,13.0,0,0
301104.0,2,18.0,1,0
41290000.0,5,19.0,0,1
251333.0,3,13.0,1,1
594336.0,3,13.0,0,0
34700000.0,6,20.0,1,1
160000.0,2,12.0,1,1
5500000.0,2,16.0,1,1
2250000.0,1,16.0,0,1
120000.0,1,15.0,0,0
20000.0,2,15.0,1,1
2500000.0,2,15.0,1,1
10000000.0,1,19.0,0,0
250000.0,1,17.0,0,0
3000000.0,1,42.0,1,1
52500000.0,2,24.0,1,0
1000000.0,1,17.0,0,1
60000.0,1,12.0,0,0
25000.0,1,19.0,1,0
6701000.0,2,20.0,1,0
105258362.0,6,21.0,1,1
50000.0,1,15.0,0,0
10000000.0,1,27.0,1,1
1500000.0,1,20.0,0,1
10800000.0,2,25.0,1,1
35000000.0,2,17.0,1,0
14777360.0,3,20.0,1,1
6920582.0,4,16.0,1,1
7000000.0,1,26.0,0,1
1500000.0,1,18.0,1,0
6625990.0,1,16.0,1,1
22000000.0,1,50.0,0,0
8027970.0,2,21.0,0,1
2817781.0,3,18.0,0,1
1685000.0,2,19.0,1,0
366000.0,2,12.0,1,0
4000000.0,1,15.0,0,0
8258160.0,1,37.0,0,0
150000.0,2,11.0,0,0
57000000.0,2,32.0,0,1
90000.0,2,13.0,1,0
1780000.0,2,16.0,1,1
1050000.0,2,17.0,1,0
16086016.0,2,28.0,1,1
40500000.0,3,20.0,1,1
6500000.0,3,16.0,1,1
4200000.0,1,26.0,1,1
38400000.0,2,29.0,1,1
5200000.0,3,20.0,0,0
21500000.0,3,26.0,0,0
1344332.96438862,2,14.0,1,0
4715000000.0,2,27.0,0,1
10000000.0,1,29.0,1,0
2013914.0,1,12.0,1,0
3271224.0,3,30.0,1,1
2300000.0,2,15.0,0,1
10044994.0,2,16.0,1,1
41000000.0,2,22.0,1,1
645000.0,2,20.0,1,0
31070000.0,2,28.0,1,1
100000.0,1,15.0,1,0
3000.0,1,16.0,0,0
4000000.0,2,17.0,1,0
24750000.0,4,27.0,0,1
114000000.0,3,30.0,0,1
500000.0,1,12.0,0,0
70000000.0,5,21.0,1,1
30000.0,1,12.0,0,0
25000.0,1,14.0,1,0
1800000.0,2,16.0,1,1
13150000.0,2,16.0,0,0
500000.0,1,15.0,0,1
800000.0,1,14.0,1,1
25000000.0,4,26.0,0,1
26298436.0,3,30.0,1,1
2225623.0,1,15.0,1,0
18000000.0,1,26.0,0,0
7348141.0,5,21.0,1,0
1500000.0,1,20.0,0,0
1000000.0,1,14.0,1,1
16000.0,1,14.0,0,1
331000.0,5,15.0,1,1
75000.0,1,12.0,1,0
27500000.0,5,24.0,1,1
5100000.0,1,17.0,0,1
80000.0,1,15.0,0,0
500000.0,1,12.0,0,0
41000000.0,2,29.0,1,1
10500000.0,1,26.0,1,0
4300000.0,1,11.0,0,0
20234078.0,2,29.0,1,1
2125000.0,2,18.0,0,1
34700000.0,3,23.0,1,0
3500000.0,2,24.0,1,1
500000.0,2,13.0,0,0
80000000.0,5,20.0,0,1
13200001.0,5,21.0,0,1
1000000.0,1,15.0,1,0
14300000.0,2,21.0,1,1
15900000.0,2,22.0,0,1
8260000.0,1,26.0,1,1
1975000.0,2,15.0,1,1
58972055.0,3,18.0,1,1
54000000.0,1,26.0,1,1
2200.0,1,13.0,1,0
180600000.0,7,24.0,1,1
20000000.0,1,14.0,1,0
6000000.0,1,24.0,1,0
1500000.0,1,24.0,0,1
10700000.0,3,25.0,0,0
11900000.0,3,14.0,1,1
50000000.0,3,23.0,1,1
18349000.0,3,25.0,1,1
25000000.0,3,15.0,1,1
10000000.0,2,20.0,1,1
8750000.0,1,23.0,0,1
32540000.0,1,27.0,0,0
5038868.0,4,17.0,1,1
9400000.0,3,20.0,0,1
1850000.0,1,14.0,1,1
21850000.0,1,34.0,1,1
34000000.0,2,30.0,1,1
27101994.0,4,26.0,1,1
21000000.0,1,27.0,0,1
613133.0,1,14.0,0,0
57000000.0,2,21.0,1,1
28000000.0,2,15.0,1,0
2000000.0,1,19.0,1,0
37500000.0,2,28.0,1,1
4355000.0,2,25.0,1,1
2750000.0,2,27.0,0,0
739000000.0,1,16.0,1,1
625324.0,1,15.0,0,0
4013000.0,1,18.0,1,1
48131961.0,6,27.0,1,1
40300000.0,4,22.0,1,1
500000.0,1,17.0,1,1
471400000.0,6,25.0,0,1
90000000.0,2,20.0,1,1
1306512.0,2,20.0,0,0
18000000.0,1,31.0,0,0
35280599.0,4,27.0,0,0
476000.0,1,46.0,0,0
2060000.0,1,30.0,0,1
6367916.0,1,40.0,1,0
5307487.0,2,17.0,1,0
1400100.0,1,15.0,1,0
60000.0,1,15.0,1,0
1500000.0,1,12.0,0,0
839411.881785925,2,12.0,0,0
27000000.0,1,28.0,1,1
2460000.0,3,16.0,0,1
5500000.0,1,27.0,0,1
1700000.0,2,15.0,1,1
3449199.45428029,1,13.0,0,0
900000.0,1,19.0,1,1
240245382.0,5,20.0,1,1
30000.0,1,15.0,1,0
4950000.0,2,18.0,1,1
5000000.0,2,17.0,1,0
30143747.0,3,17.0,0,1
36755000.0,3,18.0,0,0
55420776.0,7,23.0,1,1
2500000.0,1,14.0,1,0
3200000.0,2,18.0,1,1
1000000.0,1,20.0,0,0
22000000.0,1,19.0,0,1
22500.0,2,15.0,1,0
1253709.0,2,12.0,0,0
44097622.0,4,27.0,1,1
2380000.0,2,14.0,1,1
600000.0,1,15.0,1,0
3600000.0,2,21.0,1,0
840000.0,1,15.0,1,0
1000000.0,1,21.0,0,0
300000.0,1,16.0,0,0
1840000.0,2,18.0,0,0
550000.0,2,18.0,0,0
25849354.5253743,3,15.0,1,1
8500000.0,2,22.0,1,0
31775000.0,5,20.0,1,1
88150000.0,8,26.0,1,1
1400000.0,1,15.0,0,0
248400.0,2,24.0,0,0
10300000.0,1,29.0,0,1
1000000.0,1,13.0,0,0
1310000.0,1,22.0,1,1
8000000.0,1,24.0,1,1
1200000.0,1,22.0,1,1
64396675.0,5,15.0,0,1
5500000.0,3,16.0,1,1
3000000.0,2,18.0,0,0
1500000.0,2,24.0,0,1
640000.0,1,20.0,1,0
246080.48472387,1,14.0,0,0
2400000.0,2,14.0,1,1
9000000.0,1,55.0,0,0
11843959.0,4,18.0,1,1
400000.0,1,20.0,0,0
100000.0,1,15.0,0,0
13289.0,1,11.0,0,0
3500000.0,3,19.0,1,1
11725600.0,2,23.0,0,1
2977800.0,2,23.0,0,0
1100000.0,1,19.0,1,1
1500000.0,2,18.0,0,1
285000.0,1,13.0,1,0
69830.0,1,16.0,1,1
50000.0,1,15.0,1,0
4000000.0,1,19.0,1,1
19272264.7272727,7,22.0,1,1
6600000.0,1,21.0,0,1
10000000.0,4,24.0,0,1
5450000.0,4,27.0,1,1
4800000.0,1,25.0,1,0
11750000.0,1,17.0,1,0
650000.0,3,17.0,0,1
4700000.0,1,21.0,0,1
3791750.0,1,18.0,1,0
11600000.0,2,15.0,1,1
2328000.0,2,15.0,1,1
1200000.0,1,16.0,1,1
8300000.0,1,25.0,1,1
20220000.0,2,22.0,1,1
135000.0,1,15.0,1,0
17469155.0,2,20.0,1,1
11000000.0,1,19.0,1,1
24000000.0,3,26.0,1,1
1450000.0,1,11.0,1,0
19130000.0,8,21.0,0,0
10000000.0,2,16.0,1,1
3500000.0,1,19.0,1,1
126080.0,1,18.0,0,0
11116771.0,4,25.0,1,1
14000000.0,4,21.0,0,1
120000.0,1,13.0,0,0
6482605.0,2,23.0,1,1
3000000.0,1,19.0,0,1
2200000.0,1,13.0,0,0
1800000.0,1,15.0,0,1
12155342.0,3,36.0,0,1
85000000.0,3,19.0,1,0
270000.0,2,14.0,1,1
18704000.0,3,27.0,0,1
1825000.0,6,19.0,1,1
24900000.0,7,21.0,0,1
500000.0,1,19.0,1,1
1215000.0,3,16.0,1,0
115000.0,1,17.0,1,0
13988210.0,4,20.0,1,1
5000000.0,1,15.0,1,1
34468.0,2,16.0,1,0
44310000.0,4,25.0,0,1
55600000.0,2,18.0,1,0
5000000.0,1,17.0,0,0
3150000.0,2,14.0,1,1
480000.0,1,17.0,0,0
8371002.0,2,20.0,0,1
234615.0,1,12.0,0,0
135668.0,2,17.0,1,0
56059.0,1,11.0,0,0
10000.0,1,11.0,0,0
1600000.0,2,14.0,1,0
6417000.0,2,15.0,1,1
200000.0,1,12.0,0,0
1240000.0,2,14.0,0,0
3049999.0,1,28.0,1,1
2000000.0,2,15.0,0,0
35200000.0,2,29.0,1,1
1000000.0,1,14.0,1,0
16854.0,1,11.0,0,0
3250000.0,1,21.0,0,0
10591238.0,3,21.0,0,1
2250000.0,2,26.0,0,1
6760000.0,2,19.0,1,0
70000.0,1,14.0,0,0
67567.0,1,12.0,0,0
430855.0,2,16.0,1,0
1000000.0,2,21.0,1,1
374157.957825345,2,11.0,0,0
2238055.0,2,16.0,1,0
18500000.0,4,16.0,1,1
4125000.0,1,25.0,0,1
55100.0,1,15.0,1,0
930000.0,1,24.0,0,0
3150000.0,4,15.0,1,1
1542844.0,3,15.0,1,0
1500000.0,1,16.0,0,0
47799995.0,4,25.0,1,1
136726.583293835,1,12.0,1,0
30736562.0,1,31.0,0,0
17200000.0,3,20.0,0,1
150000.0,2,13.0,1,0
1000000000.0,1,98.0,0,1
24000000.0,3,28.0,1,1
500000.0,1,20.0,1,1
29468580.2362892,3,37.0,1,1
350000.0,2,16.0,1,0
2150000.0,1,16.0,0,0
5992316.0,2,23.0,1,0
191229400.0,2,20.0,1,1
40000000.0,1,21.0,0,0
6500000.0,2,19.0,1,0
412000.0,2,15.0,0,0
5500000.0,1,18.0,1,1
1300000.0,1,17.0,1,1
1885539.0,3,15.0,0,1
300000.0,1,12.0,0,0
10000.0,1,14.0,1,0
25000.0,1,14.0,0,0
500000.0,1,15.0,1,0
1900000.0,1,21.0,1,1
9164123.0,4,22.0,1,0
4000000.0,1,26.0,1,1
3750000.0,5,20.0,1,0
36000000.0,1,31.0,0,1
5000000.0,1,21.0,1,0
85000.0,2,14.0,1,0
15100000.0,2,24.0,0,1
4400000.0,2,30.0,0,1
1201000.0,2,16.0,1,1
5000000.0,1,21.0,0,1
1496950.0,1,20.0,1,1
2330000.0,1,22.0,0,1
81574940.0,4,27.0,1,1
24000000.0,3,21.0,1,1
101000.0,2,18.0,1,0
61895.0,1,12.0,0,0
37891054.0,3,23.0,0,1
26600000.0,4,23.0,0,0
4500000.0,1,21.0,1,0
600000.0,1,19.0,0,0
660000.0,1,11.0,0,0
15670000.0,4,18.0,0,0
3400000.0,1,14.0,1,1
1429763.0,2,21.0,1,0
11600000.0,2,38.0,1,1
42230000.0,5,27.0,1,1
7300.0,1,11.0,0,0
841991.0,1,20.0,0,1
4000000.0,1,24.0,0,1
1700000.0,3,15.0,1,0
375000.0,1,20.0,1,0
50000.0,1,18.0,0,0
3500000.0,1,19.0,0,0
1000000.0,1,15.0,1,1
250000.0,1,17.0,1,0
7500000.0,4,19.0,0,1
85000.0,2,15.0,0,0
36781282.0,2,20.0,0,1
48632.0,1,13.0,0,0
37300000.0,4,20.0,1,1
1550000.0,2,16.0,1,0
112000.0,1,15.0,1,0
60000.0,1,19.0,0,0
15107000.0,2,16.0,1,0
10000.0,1,19.0,0,0
19679275.0,2,19.0,1,1
18700000.0,3,17.0,0,1
1000000.0,2,18.0,0,0
18000000.0,1,21.0,0,1
3000000.0,1,18.0,1,0
2658000.0,3,17.0,0,1
1094162.0,7,17.0,1,0
33333.0,1,11.0,1,0
4000000.0,1,17.0,1,1
430000.0,3,19.0,0,1
292384.0,2,18.0,1,0
700000.0,2,13.0,0,0
20000000.0,2,27.0,0,1
500000.0,1,17.0,0,0
158750000.0,9,19.0,0,1
12616765.0,3,22.0,1,0
852115.0,1,19.0,0,0
8900000.0,1,31.0,1,1
29500000.0,2,27.0,1,0
28000000.0,4,23.0,0,0
37790000.0,1,23.0,1,1
40800000.0,4,31.0,1,1
350000.0,1,17.0,1,0
800000.0,1,21.0,0,0
3500000.0,2,19.0,0,1
9040000.0,2,21.0,1,0
880000.0,2,13.0,1,0
6500000.0,1,21.0,1,0
17100000.0,2,21.0,0,1
378000.0,1,23.0,1,0
159968498.0,10,27.0,1,1
20000.0,1,20.0,0,0
30000000.0,1,20.0,0,0
2000000.0,1,11.0,0,0
131350.0,1,20.0,1,0
3100000.0,1,17.0,0,0
14360000.0,1,56.0,0,0
19000.0,1,14.0,0,0
815000.0,1,16.0,0,0
1875000.0,1,13.0,1,1
2700000.0,1,17.0,1,1
14109347.0,3,20.0,0,1
963000.0,1,20.0,1,0
1000000.0,1,11.0,1,0
2070000.0,1,27.0,0,0
54700000.0,3,30.0,0,1
95500000.0,3,21.0,0,1
14000000.0,1,27.0,0,0
4500000.0,1,22.0,0,0
91004842.0587586,6,22.0,0,0
38000903.0,5,19.0,0,0
22000000.0,2,27.0,0,0
3086.0,1,11.0,0,0
6600000.0,2,20.0,0,1
2401536.0,3,17.0,1,1
9000000.0,2,15.0,1,0
1225000.0,2,12.0,1,0
38700000.0,2,29.0,0,1
13400000.0,2,23.0,1,0
4930000.0,2,24.0,0,0
128000000.0,1,30.0,0,1
1500000.0,1,17.0,1,1
70000.0,1,16.0,1,0
1900000.0,1,21.0,0,0
19114247.0,2,25.0,1,1
11000000.0,3,25.0,0,1
250000.0,1,20.0,0,1
4000000.0,1,23.0,0,1
200000.0,1,19.0,0,0
162106599.0,5,18.0,1,1
2850000.0,1,11.0,1,0
14000000.0,2,23.0,0,1
42000000.0,3,26.0,0,1
43000000.0,2,20.0,1,1
4099999.0,2,15.0,0,1
80920000.0,3,26.0,1,1
5000000.0,1,25.0,1,1
4068970.0,2,21.0,1,0
27034.0,1,15.0,1,0
18000000.0,2,16.0,0,0
52300999.0,5,28.0,0,1
51954587.0,6,21.0,0,1
3282327.0,3,16.0,1,1
100000.0,1,13.0,1,0
250000.0,2,15.0,1,0
300000.0,1,33.0,1,0
30150000.0,2,20.0,0,0
38500000.0,4,15.0,1,0
250000.0,1,12.0,1,0
500000.0,1,19.0,1,1
1000000.0,1,16.0,1,0
10000.0,1,15.0,0,0
250000.0,1,17.0,0,0
2250070.0,2,20.0,1,0
2000000.0,1,24.0,0,0
60388934.0,3,24.0,0,0
100000.0,1,15.0,0,0
35000.0,2,14.0,0,0
10000000.0,3,24.0,0,1
39000000.0,2,26.0,1,1
41874460.8033199,4,25.0,1,1
4225311.0,2,27.0,1,1
61702727.0,5,27.0,1,1
135000.0,1,13.0,1,0
29000000.0,3,24.0,1,1
3170000.0,1,24.0,1,0
16437900.0,6,20.0,1,0
24000000.0,2,26.0,0,0
125964844.0,4,22.0,0,0
25848302.0,2,18.0,1,0
7000000.0,1,31.0,1,1
2269779.0,2,22.0,1,0
866000.0,1,22.0,1,1
20000000.0,2,17.0,0,1
80000000.0,3,16.0,0,1
11000000.0,3,12.0,0,1
14795722.0,4,28.0,0,1
2500000.0,1,21.0,1,0
6500000.0,1,25.0,1,1
200000.0,1,20.0,1,0
41000000.0,2,27.0,1,1
13000000.0,2,26.0,1,1
25000000.0,1,23.0,1,1
103030000.0,5,27.0,1,1
57680000.0,4,25.0,1,1
40000000.0,2,26.0,1,1
132885.0,3,16.0,0,0
14000000.0,1,23.0,0,0
12500000.0,2,43.0,1,1
18000000.0,1,26.0,1,1
32000000.0,1,31.0,0,1
36000000.0,2,27.0,1,1
2700000.0,1,36.0,1,1
10800000.0,1,25.0,1,1
27500000.0,7,20.0,0,1
5000000.0,1,27.0,1,1
381000.0,1,27.0,1,0
40000000.0,2,26.0,1,1
56428000.0,2,26.0,0,1
13000000.0,6,29.0,0,1
30000000.0,1,29.0,0,1
5330000.0,3,27.0,1,0
500000.0,1,16.0,1,0
16000000.0,2,21.0,1,1
23980000.0,3,25.0,1,1
6316226.0,4,31.0,1,1
5689647.0,1,20.0,1,1
6000000.0,1,24.0,1,0
10000000.0,1,21.0,0,0
12000000.0,1,30.0,0,1
16630000.0,2,27.0,1,1
51133.0,1,14.0,0,0
15000000.0,2,26.0,1,1
18829964.0,3,16.0,0,1
18000000.0,3,19.0,1,1
4283950.0,3,19.0,1,1
17000000.0,2,22.0,0,1
85300000.0,2,28.0,1,1
2544538.0,2,15.0,0,1
14330000.0,1,37.0,1,0
58200000.0,3,20.0,1,0
4750000.0,3,23.0,1,1
1624800.0,1,24.0,0,0
80000.0,1,11.0,1,0
2189440.0,1,18.0,1,0
1100000.0,3,26.0,1,1
2100000.0,1,16.0,0,0
13426775.0,2,24.0,1,1
35032734.0,3,16.0,1,1
1617252.0,4,15.0,1,1
662000.0,1,18.0,0,0
12000000.0,2,24.0,1,0
83415.0,1,13.0,0,0
66000000.0,3,21.0,0,1
545000.0,1,17.0,0,0
50000.0,1,13.0,0,0
4299997.0,4,15.0,1,1
1250000.0,1,21.0,0,1
3500000.0,2,18.0,1,1
400000.0,1,21.0,1,0
19500000.0,3,20.0,1,1
975000.0,1,13.0,0,0
12000000.0,2,16.0,1,1
43000000.0,5,18.0,0,1
24500000.0,2,26.0,1,1
7949997.0,4,18.0,0,1
27063781.0,4,19.0,1,1
16100000.0,3,22.0,1,1
15000000.0,1,13.0,1,1
390000.0,1,17.0,0,0
38800000.0,1,41.0,0,0
120000.0,1,11.0,0,0
1135000.0,1,25.0,0,0
4000000.0,2,16.0,0,0
8800000.0,2,26.0,1,1
64600000.0,5,23.0,1,0
9500000.0,2,22.0,0,0
2900000.0,1,15.0,1,1
35000000.0,2,28.0,1,1
3174999.0,4,16.0,1,1
25397925.0,4,25.0,0,1
350000.0,1,22.0,1,1
7542266.0,2,29.0,1,1
6000000.0,2,15.0,0,1
44800000.0,4,18.0,1,1
1200000.0,1,17.0,1,0
41815432.0,4,19.0,1,1
850000.0,1,13.0,1,0
13000000.0,3,20.0,0,1
8150000.0,3,16.0,1,1
12950000.0,2,27.0,0,1
20750000.0,2,18.0,1,1
761787.0,1,15.0,1,1
25000000.0,3,20.0,1,1
22300000.0,2,24.0,1,1
134000002.0,5,22.0,1,1
1500000.0,1,12.0,0,0
70000000.0,5,19.0,1,0
70000000.0,2,28.0,0,0
40000000.0,2,35.0,0,0
29000001.0,6,27.0,0,1
267477.981990194,2,14.0,0,0
21000000.0,1,22.0,1,0
10000000.0,1,19.0,0,1
15079.0,1,14.0,0,0
1649028.0,3,17.0,1,1
2000000.0,1,15.0,1,1
800000.0,1,15.0,1,1
31828793.0,3,18.0,1,1
5000000.0,1,17.0,1,1
600000.0,1,36.0,1,0
13000000.0,2,14.0,1,1
2374240.0,1,37.0,1,1
2900000.0,1,15.0,0,1
54000000.0,3,19.0,0,0
24616.0,1,11.0,0,0
4500000.0,1,33.0,0,0
29500000.0,2,25.0,1,1
50000.0,1,13.0,1,0
250000.0,2,16.0,1,1
300000.0,1,15.0,0,0
248502.0,1,32.0,1,1
48000000.0,1,25.0,0,1
30000000.0,1,31.0,0,1
12000000.0,1,22.0,1,0
16000000.0,1,27.0,0,0
70000000.0,2,27.0,1,1
1570886.0,1,31.0,0,1
8952784.0,2,20.0,1,0
80000.0,2,15.0,0,0
16227.0,1,12.0,1,0
39495233.0,4,17.0,1,1
620000.0,2,14.0,0,0
12000000.0,3,21.0,0,1
2800000.0,3,20.0,0,1
8000000.0,1,24.0,1,0
5000000.0,1,16.0,0,0
1700000.0,1,16.0,1,0
2947189.0,3,15.0,1,1
8500000.0,2,17.0,1,1
850000.0,3,15.0,0,1
6000000.0,1,28.0,0,1
2050000.0,2,23.0,0,1
1000000.0,1,25.0,0,1
34000000.0,1,26.0,1,1
3300000.0,2,20.0,0,1
60000.0,1,16.0,1,0
70000.0,2,15.0,0,0
600000.0,1,15.0,0,0
5653146.71998477,1,29.0,1,0
775000.0,2,16.0,1,1
150000000.0,1,18.0,0,1
738384.0,2,14.0,1,0
8100000.0,2,22.0,0,1
1630257.58069775,1,27.0,1,1
807260.0,3,19.0,1,1
47400000.0,6,23.0,0,1
7100000.0,2,32.0,1,1
39700000.0,1,23.0,0,0
330000.0,1,13.0,1,0
17459444.0,2,18.0,0,1
7650097.0,2,16.0,1,1
2299586.0,3,20.0,0,0
5000000.0,1,18.0,0,0
3859800.0,1,24.0,0,1
20250000.0,2,44.0,1,1
5000.0,1,16.0,1,0
8000000.0,1,42.0,1,0
58573491.0,3,20.0,0,1
36000000.0,2,23.0,0,1
9400008.0,2,32.0,1,1
9000000.0,4,17.0,1,1
6500000.0,1,32.0,1,1
9000000.0,1,26.0,1,1
34300000.0,3,19.0,1,1
812931.0,1,19.0,1,0
17000000.0,1,28.0,0,1
15000000.0,2,23.0,1,0
4840000.0,1,23.0,1,1
32305473.0,4,15.0,1,1
93400000.0,3,14.0,1,1
1499999.0,1,14.0,1,0
24000000.0,3,30.0,0,1
500000.0,1,15.0,1,0
200000.0,2,16.0,1,1
30000.0,1,16.0,1,0
3250000.0,2,17.0,0,1
120000.0,1,18.0,0,0
4500000.0,2,16.0,1,0
7000000.0,1,30.0,1,1
1000000.0,1,16.0,0,1
170604000.0,1,17.0,0,0
34752500.0,1,17.0,0,0
1000000.0,1,16.0,1,1
32082.0,1,12.0,1,0
500000.0,2,30.0,0,1
1400000.0,2,17.0,0,0
6000000.0,1,18.0,0,0
385980.0,1,13.0,1,0
185000.0,1,13.0,1,1
20500000.0,1,19.0,1,1
6000000.0,1,23.0,1,1
549970.0,1,15.0,0,0
4000000.0,1,20.0,1,1
12000000.0,1,37.0,0,0
5000000.0,1,20.0,1,0
24000000.0,2,22.0,1,0
2071500.0,3,17.0,0,0
3175000.0,2,15.0,0,0
185000.0,2,15.0,1,0
3172815.0,1,13.0,0,0
15800000.0,4,19.0,1,1
16600000.0,5,20.0,0,1
120000.0,1,16.0,0,0
10500000.0,1,28.0,0,1
800000.0,1,21.0,1,0
3960000.0,1,26.0,1,1
12209831.0,2,23.0,1,1
79350000.0,4,30.0,1,1
4840000.0,1,31.0,1,1
5240000.0,1,34.0,1,1
13000000.0,2,16.0,1,1
975000.0,1,11.0,0,0
19000000.0,1,19.0,1,1
1000000.0,1,14.0,1,1
4000000.0,2,14.0,0,1
3750000.0,2,19.0,0,0
20000.0,1,17.0,0,0
30000.0,1,15.0,1,0
9251000.0,3,15.0,0,0
1614202.0,1,18.0,1,1
1875000.0,1,12.0,1,0
2345000.0,4,17.0,1,1
12800000.0,1,29.0,0,1
16000000.0,2,19.0,0,1
27300000.0,3,20.0,0,1
4000000.0,2,19.0,1,0
1100000.0,1,11.0,0,0
1200000.0,1,16.0,1,1
2000000.0,1,18.0,0,1
243068175.0,1,33.0,1,0
4332943.0,5,41.0,1,1
26750000.0,3,23.0,1,1
24250000.0,7,29.0,0,1
1750000.0,3,12.0,0,0
56500000.0,3,19.0,0,1
4700000.0,1,23.0,0,0
500000.0,1,23.0,1,1
19000000.0,3,24.0,1,0
2000000.0,1,12.0,0,0
70000000.0,1,30.0,0,1
917495.0,2,16.0,0,0
96250000.0,5,26.0,1,1
6000000.0,3,16.0,1,1
4500000.0,2,20.0,1,1
3090852.0,4,14.0,1,1
18000000.0,1,22.0,1,1
9250150.0,1,17.0,1,1
24621060.0,5,22.0,0,1
35000.0,2,14.0,0,0
3098400.0,2,17.0,1,0
122000000.0,7,19.0,0,1
120000.0,1,15.0,1,0
6000000.0,1,21.0,1,0
8500000.0,1,27.0,1,1
2650000.0,3,15.0,1,1
970000.0,2,15.0,0,0
870578950.0,2,34.0,1,0
10000000.0,1,27.0,0,1
35265.0,1,16.0,1,1
14264323.0,6,20.0,1,1
9000000.0,2,15.0,1,1
15000000.0,1,24.0,1,0
10000.0,1,19.0,0,1
11221875.0,3,19.0,0,0
37800000.0,3,21.0,1,0
16000000.0,1,27.0,1,1
700000.0,1,16.0,1,0
51260000.0,5,21.0,0,1
250000.0,1,15.0,1,1
3000000.0,1,18.0,0,1
607200.0,1,24.0,0,1
50000000.0,2,30.0,1,1
242880.0,1,20.0,0,0
80000.0,1,12.0,0,0
4000000.0,1,26.0,1,1
48000000.0,3,28.0,0,1
3850000.0,1,26.0,1,1
250000.0,1,17.0,1,0
92253803.0,7,26.0,1,0
1000000.0,1,14.0,0,0
7240578.0,3,16.0,1,0
15000.0,1,17.0,0,0
10000000.0,1,33.0,0,1
2250000.0,2,19.0,1,1
3000000.0,1,13.0,1,1
4000000.0,1,27.0,1,1
186000000.0,3,27.0,1,1
2950000.0,1,25.0,0,1
517018.0,1,26.0,1,1
118100000.0,9,21.0,0,1
10849999.0,3,18.0,1,0
7600000.0,3,18.0,0,1
81235886.0,4,22.0,1,1
428000.0,1,14.0,1,0
1475000.0,4,16.0,0,0
6000000.0,1,22.0,1,1
4000000.0,3,20.0,1,1
90000000.0,1,26.0,1,1
132000000.0,1,24.0,0,1
21000000.0,1,29.0,0,0
209250.0,3,13.0,1,1
1240000.0,1,11.0,0,0
43000000.0,2,26.0,1,0
1015000.0,2,16.0,0,0
1430670.45062561,1,15.0,0,0
3500000.0,3,16.0,0,1
6600000.0,1,33.0,0,1
2089110.0,1,15.0,0,0
1000000.0,1,23.0,1,0
7500000.0,3,20.0,1,1
5269376.0,2,19.0,0,0
6000000.0,1,24.0,1,1
17500000.0,1,27.0,1,1
500000.0,1,16.0,1,0
4000000.0,1,22.0,1,0
31000000.0,3,50.0,1,1
4220000.0,3,13.0,1,1
100000.0,1,16.0,0,0
12400000.0,3,32.0,1,1
10025000.0,3,17.0,0,1
1398000.0,5,15.0,0,0
150000.0,1,15.0,1,0
5163408.0,2,15.0,1,1
5743342.0,2,29.0,1,0
5500000.0,1,29.0,0,1
8035277.0,3,36.0,0,1
11800000.0,1,28.0,1,0
30754692.0,5,21.0,1,1
9812643.91877748,1,21.0,1,1
8325000.0,2,24.0,1,1
41346439.0,6,22.0,1,1
1695250.0,1,24.0,0,0
9200000.0,1,33.0,1,0
3800000.0,4,18.0,1,1
